Subject Class,Chemical Group,ISRP Name,Newly Added,ISRP CompoundID,EPA Congener Number,Molecular Formula,MeO Pattern,Chlorine Pattern,Hydroxyl Pattern,Sulfate Pattern,MolFilePath,SDFilePath,CAS Registry Number SubjectScheme,CAS Registry Number SubjectSchemeURI,CAS Registry Number,CAS Registry Number TermURI,DSSTox Substance ID SubjectScheme,DSSTox Substance ID,DSSTox SubstanceID TermURI,InChIKey SubjectScheme,InChIKey SchemeURI,InChI Key,InChIKey TermURI,IUPAC SubjectScheme,IUPAC Name SchemeURI,IUPAC Name,PubChem CID SubjectScheme,PubChem CID SubjectSchemeURI,PubChem CID,PubChem CID TermURI,Canonical SMILES SubjectScheme,Canonical SMILES SchemeURI,Canonical SMILES
ChemicalSubstances,Polychlorinated biphenyls,PCB 29,No,,29,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,15862-07-4,https://commonchemistry.cas.org/detail?cas_rn=15862-07-4,DSSTox Substance ID,DTXSID0073405,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID0073405,InChIKey,https://registry.identifiers.org/registry/inchikey,VGVIKVCCUATMNG-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/VGVIKVCCUATMNG-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,4,5-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,27514.0,https://pubchem.ncbi.nlm.nih.gov/compound/27514,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C=C1)C2=CC(=C(C=C2Cl)Cl)Cl
ChemicalSubstances,Siloxanes,L5,No,Dodecamethylpentasiloxane,0,C12H36O4Si5,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,141-63-9,https://commonchemistry.cas.org/detail?cas_rn=141-63-9,DSSTox Substance ID,DTXSID1044803,https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044803,InChIKey,https://registry.identifiers.org/registry/inchikey,FBZANXDWQAVSTQ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/FBZANXDWQAVSTQ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,bis[[dimethyl(trimethylsilyloxy)silyl]oxy]-dimethylsilane,PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,8853.0,https://pubchem.ncbi.nlm.nih.gov/compound/8853,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
ChemicalSubstances,Siloxanes,L7,No,Hexadecamethylheptasiloxane,0,C16H48O6Si7,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,541-01-5,https://commonchemistry.cas.org/detail?cas_rn=541-01-5,DSSTox Substance ID,DTXSID8060242,https://comptox.epa.gov/dashboard/chemical/details/DTXSID8060242,InChIKey,https://registry.identifiers.org/registry/inchikey,NFVSFLUJRHRSJG-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/NFVSFLUJRHRSJG-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,bis[[[dimethyl(trimethylsilyloxy)silyl]oxy-dimethylsilyl]oxy]-dimethylsilane,PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,10912.0,https://pubchem.ncbi.nlm.nih.gov/compound/10912,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
ChemicalSubstances,Polychlorinated biphenyls,PCB 30,No,,30,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,35693-92-6,https://commonchemistry.cas.org/detail?cas_rn=35693-92-6,DSSTox Substance ID,DTXSID7073482,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID7073482,InChIKey,https://registry.identifiers.org/registry/inchikey,MTLMVEWEYZFYTH-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/MTLMVEWEYZFYTH-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,4,6-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,37247.0,https://pubchem.ncbi.nlm.nih.gov/compound/37247,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C=C1)C2=C(C=C(C=C2Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 31,No,,31,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,16606-02-3,https://commonchemistry.cas.org/detail?cas_rn=16606-02-3,DSSTox Substance ID,DTXSID9073410,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9073410,InChIKey,https://registry.identifiers.org/registry/inchikey,VAHKBZSAUKPEOV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/VAHKBZSAUKPEOV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,4',5-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,27960.0,https://pubchem.ncbi.nlm.nih.gov/compound/27960,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC=C1C2=C(C=CC(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 32,No,,32,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38444-77-8,https://commonchemistry.cas.org/detail?cas_rn=38444-77-8,DSSTox Substance ID,DTXSID8073500,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8073500,InChIKey,https://registry.identifiers.org/registry/inchikey,IHIDFKLAWYPTKB-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/IHIDFKLAWYPTKB-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,4',6-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38031.0,https://pubchem.ncbi.nlm.nih.gov/compound/38031,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=CC=C(C=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 33,No,,33,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38444-86-9,https://commonchemistry.cas.org/detail?cas_rn=38444-86-9,DSSTox Substance ID,DTXSID8040303,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8040303,InChIKey,https://registry.identifiers.org/registry/inchikey,RIMXLXBUOQMDHV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/RIMXLXBUOQMDHV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3',4'-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38036.0,https://pubchem.ncbi.nlm.nih.gov/compound/38036,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=CC(=C(C=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 34,No,,34,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,37680-68-5,https://commonchemistry.cas.org/detail?cas_rn=37680-68-5,DSSTox Substance ID,DTXSID4074140,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4074140,InChIKey,https://registry.identifiers.org/registry/inchikey,GXVMAQACUOSFJF-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/GXVMAQACUOSFJF-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3',5'-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,37805.0,https://pubchem.ncbi.nlm.nih.gov/compound/37805,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=CC(=CC(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 35,No,,35,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,37680-69-6,https://commonchemistry.cas.org/detail?cas_rn=37680-69-6,DSSTox Substance ID,DTXSID60865879,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID60865879,InChIKey,https://registry.identifiers.org/registry/inchikey,JHBVPKZLIBDTJR-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/JHBVPKZLIBDTJR-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"3,3',4-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,37806.0,https://pubchem.ncbi.nlm.nih.gov/compound/37806,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC(=C1)Cl)C2=CC(=C(C=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 36,No,,36,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38444-87-0,https://commonchemistry.cas.org/detail?cas_rn=38444-87-0,DSSTox Substance ID,DTXSID50858937,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID50858937,InChIKey,https://registry.identifiers.org/registry/inchikey,RIBGNAJQTOXRDK-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/RIBGNAJQTOXRDK-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"3,3',5-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38037.0,https://pubchem.ncbi.nlm.nih.gov/compound/38037,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC(=C1)Cl)C2=CC(=CC(=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 37,No,,37,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38444-90-5,https://commonchemistry.cas.org/detail?cas_rn=38444-90-5,DSSTox Substance ID,DTXSID00865914,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID00865914,InChIKey,https://registry.identifiers.org/registry/inchikey,YZANRISAORXTHU-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/YZANRISAORXTHU-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"3,4,4'-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38039.0,https://pubchem.ncbi.nlm.nih.gov/compound/38039,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC=C1C2=CC(=C(C=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 38,No,,38,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,53555-66-1,https://commonchemistry.cas.org/detail?cas_rn=53555-66-1,DSSTox Substance ID,DTXSID6074176,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID6074176,InChIKey,https://registry.identifiers.org/registry/inchikey,BSFZSQRJGZHMMV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/BSFZSQRJGZHMMV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"3,4,5-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63099.0,https://pubchem.ncbi.nlm.nih.gov/compound/63099,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C=C1)C2=CC(=C(C(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 39,No,,39,C12H7Cl3,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38444-88-1,https://commonchemistry.cas.org/detail?cas_rn=38444-88-1,DSSTox Substance ID,DTXSID40865913,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID40865913,InChIKey,https://registry.identifiers.org/registry/inchikey,SYSBNFJJSJLZMM-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/SYSBNFJJSJLZMM-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"3,4',5-Trichloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38038.0,https://pubchem.ncbi.nlm.nih.gov/compound/38038,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=CC=C1C2=CC(=CC(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 40,No,,40,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,38444-93-8,https://commonchemistry.cas.org/detail?cas_rn=38444-93-8,DSSTox Substance ID,DTXSID3073503,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID3073503,InChIKey,https://registry.identifiers.org/registry/inchikey,VTLYHLREPCPDKX-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/VTLYHLREPCPDKX-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,3'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38040.0,https://pubchem.ncbi.nlm.nih.gov/compound/38040,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C(=CC=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 41,No,,41,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,52663-59-9,https://commonchemistry.cas.org/detail?cas_rn=52663-59-9,DSSTox Substance ID,DTXSID5073535,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID5073535,InChIKey,https://registry.identifiers.org/registry/inchikey,SEWHDNLIHDBVDZ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/SEWHDNLIHDBVDZ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,4-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,40467.0,https://pubchem.ncbi.nlm.nih.gov/compound/40467,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 42,No,,42,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,36559-22-5,https://commonchemistry.cas.org/detail?cas_rn=36559-22-5,DSSTox Substance ID,DTXSID80873557,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID80873557,InChIKey,https://registry.identifiers.org/registry/inchikey,ALFHIHDQSYXSGP-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ALFHIHDQSYXSGP-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,4'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63103.0,https://pubchem.ncbi.nlm.nih.gov/compound/63103,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=C(C=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 43,No,,43,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,70362-46-8,https://commonchemistry.cas.org/detail?cas_rn=70362-46-8,DSSTox Substance ID,DTXSID00867918,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID00867918,InChIKey,https://registry.identifiers.org/registry/inchikey,NRBNBYFPJCCKTO-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/NRBNBYFPJCCKTO-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,5-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,613387.0,https://pubchem.ncbi.nlm.nih.gov/compound/613387,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=C(C(=CC(=C2)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 44,No,,44,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,41464-39-5,https://commonchemistry.cas.org/detail?cas_rn=41464-39-5,DSSTox Substance ID,DTXSID8038302,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8038302,InChIKey,https://registry.identifiers.org/registry/inchikey,ALDJIKXAHSDLLB-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ALDJIKXAHSDLLB-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,5'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38875.0,https://pubchem.ncbi.nlm.nih.gov/compound/38875,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=CC(=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 45,No,,45,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,70362-45-7,https://commonchemistry.cas.org/detail?cas_rn=70362-45-7,DSSTox Substance ID,DTXSID9074779,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9074779,InChIKey,https://registry.identifiers.org/registry/inchikey,VHGHHZZTMJLTJX-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/VHGHHZZTMJLTJX-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,6-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63108.0,https://pubchem.ncbi.nlm.nih.gov/compound/63108,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=C(C=CC(=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 46,No,,46,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,41464-47-5,https://commonchemistry.cas.org/detail?cas_rn=41464-47-5,DSSTox Substance ID,DTXSID40866046,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID40866046,InChIKey,https://registry.identifiers.org/registry/inchikey,CUGLICQCTXWQNF-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/CUGLICQCTXWQNF-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,6'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,521055.0,https://pubchem.ncbi.nlm.nih.gov/compound/521055,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=CC=C2Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 47,No,,47,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,2437-79-8,https://commonchemistry.cas.org/detail?cas_rn=2437-79-8,DSSTox Substance ID,DTXSID0022513,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID0022513,InChIKey,https://registry.identifiers.org/registry/inchikey,QORAVNMWUNPXAO-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/QORAVNMWUNPXAO-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,4'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,17097.0,https://pubchem.ncbi.nlm.nih.gov/compound/17097,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)Cl)C2=C(C=C(C=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 48,No,,48,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,70362-47-9,https://commonchemistry.cas.org/detail?cas_rn=70362-47-9,DSSTox Substance ID,DTXSID6074207,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID6074207,InChIKey,https://registry.identifiers.org/registry/inchikey,XBTHILIDLBPRPM-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/XBTHILIDLBPRPM-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,5-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,51041.0,https://pubchem.ncbi.nlm.nih.gov/compound/51041,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=CC(=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 49,No,,49,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,41464-40-8,https://commonchemistry.cas.org/detail?cas_rn=41464-40-8,DSSTox Substance ID,DTXSID8073508,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID8073508,InChIKey,https://registry.identifiers.org/registry/inchikey,ZWPVHELAQPIZHO-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ZWPVHELAQPIZHO-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,5'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38876.0,https://pubchem.ncbi.nlm.nih.gov/compound/38876,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)Cl)C2=C(C=CC(=C2)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 50,No,,50,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,62796-65-0,https://commonchemistry.cas.org/detail?cas_rn=62796-65-0,DSSTox Substance ID,DTXSID4074194,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4074194,InChIKey,https://registry.identifiers.org/registry/inchikey,VLLVVZDKBSYMCG-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/VLLVVZDKBSYMCG-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,6-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,44163.0,https://pubchem.ncbi.nlm.nih.gov/compound/44163,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC=C(C(=C1)C2=C(C=C(C=C2Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 51,No,,51,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,68194-04-7,https://commonchemistry.cas.org/detail?cas_rn=68194-04-7,DSSTox Substance ID,DTXSID9074195,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID9074195,InChIKey,https://registry.identifiers.org/registry/inchikey,WVHNUGRFECMVLQ-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/WVHNUGRFECMVLQ-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',4,6'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,63106.0,https://pubchem.ncbi.nlm.nih.gov/compound/63106,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=C(C=C(C=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 52,No,,52,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,35693-99-3,https://commonchemistry.cas.org/detail?cas_rn=35693-99-3,DSSTox Substance ID,DTXSID3038305,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID3038305,InChIKey,https://registry.identifiers.org/registry/inchikey,HCWZEPKLWVAEOV-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/HCWZEPKLWVAEOV-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',5,5'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,37248.0,https://pubchem.ncbi.nlm.nih.gov/compound/37248,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C=C1Cl)C2=C(C=CC(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 53,No,,53,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,41464-41-9,https://commonchemistry.cas.org/detail?cas_rn=41464-41-9,DSSTox Substance ID,DTXSID3073509,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID3073509,InChIKey,https://registry.identifiers.org/registry/inchikey,SFTUSTXGTCCSHX-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/SFTUSTXGTCCSHX-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',5,6'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,38877.0,https://pubchem.ncbi.nlm.nih.gov/compound/38877,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=C(C=CC(=C2)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 54,No,,54,C12H6Cl4,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,15968-05-5,https://commonchemistry.cas.org/detail?cas_rn=15968-05-5,DSSTox Substance ID,DTXSID0065983,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID0065983,InChIKey,https://registry.identifiers.org/registry/inchikey,PXAGFNRKXSYIHU-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/PXAGFNRKXSYIHU-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',6,6'-Tetrachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,27588.0,https://pubchem.ncbi.nlm.nih.gov/compound/27588,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=CC(=C(C(=C1)Cl)C2=C(C=CC=C2Cl)Cl)Cl
